trial,feedback,run_num,agent_interv,participant,prob_win_L,prob_win_R,mine_key.keys,L_stim_pos,R_stim_pos,intervention_choice_key.keys,subj_choice,condition,participant,latent_guess,feedback,trigger_onset,trial_onset,trial_offset,isi1_onset,isi1_offset,fb_onset,fb_offset,isi2_onset,isi2_offset,interv_onset,interv_offset,iti_onset,iti_offset,iri_onset,iri_offset
17,0,1,0,39,0.3,0.7,2,left,right,2,2,adversarial,39,0,0,1339.854454,223.937741,224.591414,224.592836,227.090213,227.091327,228.623327,228.62481,232.623659,232.62482,233.008665,233.010396,239.440422,420.904811,430.906799
18,0,1,0,39,0.3,0.7,1,left,right,2,1,adversarial,39,0,0,1355.160458,239.46451,239.900057,239.901443,242.398947,242.40008,243.932507,243.933966,246.932603,246.933781,247.408832,247.410559,254.966246,420.904811,430.906799
19,0,1,1,39,0.3,0.7,2,right,left,2,2,adversarial,39,0,0,1370.852013,254.992169,255.584445,255.585809,258.083091,258.084293,259.616974,259.6184,263.616641,263.617777,263.9262,263.928039,271.499902,420.904811,430.906799
20,1,1,0,39,0.3,0.7,1,right,left,1,1,adversarial,39,1,1,1387.232029,271.525628,271.968151,271.97006,273.966511,273.967656,275.499963,275.501378,277.500534,277.501643,278.601911,278.603535,283.533801,420.904811,430.906799
21,0,1,0,39,0.3,0.7,2,left,right,2,2,adversarial,39,0,0,1399.245785,283.560003,283.985967,283.98733,285.984323,285.985501,287.517845,287.51929,291.518026,291.51918,291.76891,291.77056,298.567747,420.904811,430.906799
22,0,1,1,39,0.3,0.7,1,left,right,2,1,adversarial,39,0,0,1414.580678,298.594561,299.320235,299.321614,301.318109,301.319315,302.851303,302.852721,306.851691,306.852824,307.227987,307.229672,312.601611,420.904811,430.906799
23,1,1,0,39,0.3,0.7,2,left,right,2,2,adversarial,39,0,1,1428.336272,312.629993,313.070501,313.071886,314.568752,314.569904,316.101757,316.103178,319.101501,319.102675,319.820119,319.821808,325.135385,420.904811,430.906799
24,0,1,1,39,0.3,0.7,1,right,left,2,1,adversarial,39,0,0,1441.14982,325.163885,325.887284,325.888637,327.385649,327.386785,328.918943,328.920396,331.919313,331.92049,332.246158,332.247921,338.669261,420.904811,430.906799
25,0,1,0,39,0.3,0.7,1,left,right,2,1,adversarial,39,0,0,1454.58583,338.697938,339.321132,339.322488,341.81967,341.820816,343.352555,343.354031,347.353219,347.354362,348.296055,348.29779,355.203387,420.904811,430.906799
26,0,1,1,39,0.3,0.7,2,right,left,2,2,adversarial,39,0,0,1471.097133,355.233698,355.830635,355.832022,357.328542,357.329669,358.861763,358.863215,362.862213,362.863348,363.08792,363.089664,368.737076,420.904811,430.906799
27,1,1,0,39,0.3,0.7,1,right,left,1,1,adversarial,39,1,1,1484.582127,368.766943,369.322419,369.323762,371.320813,371.322001,372.853728,372.855128,374.854876,374.855989,375.389477,375.391261,380.770851,420.904811,430.906799
28,0,1,1,39,0.3,0.7,2,right,left,1,2,adversarial,39,1,0,1497.579561,380.801254,382.31364,382.31489,384.313461,384.314595,385.846138,385.847552,387.846363,387.847508,388.281521,388.283319,392.804629,420.904811,430.906799
29,0,1,1,39,0.3,0.7,1,left,right,2,1,adversarial,39,0,0,1508.51096,392.837732,393.24817,393.249505,395.246548,395.247666,396.780225,396.781744,399.780135,399.781284,400.399011,400.400757,407.838574,420.904811,430.906799
30,1,1,0,39,0.3,0.7,2,left,right,1,2,adversarial,39,1,1,1523.492738,407.869908,408.232047,408.233408,410.230661,410.231822,411.763705,411.765151,413.764074,413.765214,414.031996,414.03379,420.872541,420.904811,430.906799
1,0,2,0,39,0.7,0.3,1,right,left,2,1,benevolent,39,0,0,1598.381384,0.0100319999999101,0.833366000000069,0.835321999999906,3.33240899999987,3.33385300000009,4.86458500000003,4.86659400000008,6.86488099999997,6.86633499999994,7.75119900000004,7.75358400000005,12.514942,421.523248,431.523139
2,1,2,1,39,0.7,0.3,1,right,left,2,1,benevolent,39,0,1,1610.707151,12.550618,13.159204,13.1605239999999,14.65708,14.658257,16.1903010000001,16.1917699999999,19.1904890000001,19.191593,19.6000320000001,19.60178,25.057018,421.523248,431.523139
3,0,2,0,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,0,1623.154134,25.0918019999999,25.608399,25.609727,27.1077069999999,27.108843,28.6407079999999,28.64213,32.6410369999999,32.642151,33.034251,33.036024,40.5992449999999,421.523248,431.523139
4,1,2,0,39,0.7,0.3,2,left,right,2,2,benevolent,39,0,1,1638.614131,40.6351970000001,41.067333,41.0686949999999,43.0662540000001,43.067442,44.599299,44.600737,47.600019,47.6011149999999,48.092868,48.0945079999999,53.6416730000001,421.523248,431.523139
5,1,2,1,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,1,1651.67245,53.6791029999999,54.1261469999999,54.127483,56.12527,56.1263799999999,57.658203,57.659627,61.6584720000001,61.6596339999999,62.059743,62.061365,69.6836659999999,421.523248,431.523139
6,0,2,0,39,0.7,0.3,2,left,right,2,2,benevolent,39,0,0,1667.777917,69.7204320000001,70.2273170000001,70.2286999999999,72.7266930000001,72.727901,74.2585919999999,74.26007,77.259493,77.2606820000001,77.5857639999999,77.5875020000001,83.226719,421.523248,431.523139
7,1,2,0,39,0.7,0.3,1,left,right,1,1,benevolent,39,1,1,1681.525029,83.2643519999999,83.977369,83.978685,85.476416,85.477582,87.0096129999999,87.0110339999999,91.009924,91.011076,91.2612240000001,91.263001,97.767994,421.523248,431.523139
8,0,2,0,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,0,1695.824476,97.8072359999999,98.2780479999999,98.2793879999999,100.276989,100.278126,101.809969,101.811402,104.810458,104.811597,105.853188,105.854848,112.81039,421.523248,431.523139
9,0,2,0,39,0.7,0.3,1,right,left,1,1,benevolent,39,1,0,1711.141508,112.849212,113.595738,113.597076,115.094119,115.095278,116.626951,116.62837,120.627816,120.628992,121.045714,121.047481,126.352607,421.523248,431.523139
10,0,2,0,39,0.7,0.3,1,right,left,1,1,benevolent,39,1,0,1724.606901,126.392036,127.054412,127.055726,129.053279,129.054455,130.586259,130.587659,132.58669,132.587818,133.529675,133.531266,139.394825,421.523248,431.523139
11,0,2,0,39,0.7,0.3,2,left,right,2,2,benevolent,39,0,0,1737.578318,139.43552,140.029471,140.030833,141.528592,141.529782,143.061474,143.062929,146.0619,146.063041,146.546538,146.548279,153.937221,421.523248,431.523139
12,0,2,0,39,0.7,0.3,1,right,left,2,1,benevolent,39,0,0,1751.869994,153.983547,154.321659,154.323059,156.320755,156.321916,157.853689,157.855122,160.854248,160.855416,161.430092,161.431702,166.987551,421.523248,431.523139
13,1,2,0,39,0.7,0.3,2,right,left,1,2,benevolent,39,1,1,1765.288134,167.029317,167.738843,167.740195,170.237959,170.239118,171.771061,171.772479,173.771085,173.772226,174.064584,174.066307,180.529856,421.523248,431.523139
14,1,2,1,39,0.7,0.3,1,right,left,1,1,benevolent,39,1,1,1779.375283,180.574545,181.822777,181.824149,183.321888,183.323028,184.854738,184.856119,188.856118,188.857267,189.190545,189.192369,196.080322,421.523248,431.523139
15,1,2,0,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,1,1794.711171,196.124494,197.165481,197.166835,199.164201,199.16541,200.696846,200.698215,202.697646,202.698767,203.725067,203.726854,208.130778,421.523248,431.523139
16,0,2,0,39,0.7,0.3,2,left,right,2,2,benevolent,39,0,0,1806.527335,208.173887,208.975031,208.976408,210.472677,210.473811,212.005999,212.007432,214.006107,214.007262,214.465924,214.467594,219.681185,421.523248,431.523139
17,0,2,0,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,0,1817.78654,219.725709,220.240948,220.242312,222.239941,222.241246,223.773048,223.774483,225.773329,225.774469,226.09978,226.101393,232.731446,421.523248,431.523139
18,1,2,1,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,1,1830.798894,232.775795,233.250363,233.25175,235.248776,235.24994,236.781933,236.783366,238.782335,238.783457,239.250288,239.252057,246.78229,421.523248,431.523139
19,1,2,0,39,0.7,0.3,2,right,left,1,2,benevolent,39,1,1,1844.886228,246.827522,247.334246,247.335598,249.832667,249.833774,251.365379,251.366786,255.365798,255.366994,255.784439,255.786186,262.332926,421.523248,431.523139
20,1,2,0,39,0.7,0.3,1,left,right,2,1,benevolent,39,0,1,1860.324571,262.378836,262.775968,262.777301,265.274922,265.27612,266.807502,266.808942,268.808246,268.809388,269.376237,269.377967,275.883315,421.523248,431.523139
21,0,2,0,39,0.7,0.3,2,right,left,1,2,benevolent,39,1,0,1873.884092,275.936965,276.335104,276.336519,278.833564,278.834761,280.366607,280.36801,283.368092,283.369375,283.860693,283.862435,291.442373,421.523248,431.523139
22,1,2,1,39,0.7,0.3,1,left,right,1,1,benevolent,39,1,1,1889.42959,291.489819,291.877852,291.879257,293.876892,293.878059,295.409235,295.410718,297.409732,297.410897,297.852947,297.854724,303.4929,421.523248,431.523139
23,1,2,0,39,0.7,0.3,2,right,left,2,2,benevolent,39,0,1,1901.440865,303.546359,303.894619,303.895963,305.893219,305.894358,307.427041,307.428477,310.42679,310.427919,311.11959,311.12136,318.551724,421.523248,431.523139
24,1,2,1,39,0.7,0.3,1,right,left,2,1,benevolent,39,0,1,1918.43328,318.602273,320.886832,320.88822,323.385567,323.386717,324.918724,324.920164,328.919151,328.920332,329.487099,329.488746,335.110666,421.523248,431.523139
25,0,2,0,39,0.7,0.3,2,left,right,2,2,benevolent,39,0,0,1933.173924,335.166407,335.620896,335.622321,338.119409,338.120551,339.652942,339.654365,343.653021,343.654207,343.987178,343.988751,351.669678,421.523248,431.523139
26,1,2,1,39,0.7,0.3,1,left,right,2,1,benevolent,39,0,1,1949.658182,351.71991,352.113193,352.114577,354.612662,354.613793,356.144355,356.145959,359.145371,359.146504,359.863444,359.865177,366.228495,421.523248,431.523139
27,0,2,0,39,0.7,0.3,1,right,left,2,1,benevolent,39,0,0,1964.537639,366.28131,366.988871,366.990217,369.487807,369.488973,371.020922,371.022381,374.021541,374.022672,374.322704,374.324468,379.787085,421.523248,431.523139
28,0,2,0,39,0.7,0.3,1,right,left,1,1,benevolent,39,1,0,1977.833753,379.838259,380.280942,380.282292,381.779317,381.780498,383.312651,383.314181,387.313063,387.314179,387.705893,387.707536,394.346305,421.523248,431.523139
29,1,2,1,39,0.7,0.3,2,left,right,2,2,benevolent,39,0,1,1992.382435,394.402053,394.831253,394.832664,396.330016,396.331164,397.863098,397.864482,399.863404,399.864494,400.238892,400.240284,406.904288,421.523248,431.523139
30,1,2,1,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,1,2005.513342,406.958437,407.964541,407.96568,409.46406,409.465254,410.996534,410.998051,414.997422,414.998551,416.057472,416.059301,421.464,421.523248,431.523139
1,0,3,0,39,0.3,0.7,1,left,right,2,1,adversarial,39,0,0,2061.896033,0.0111650000003465,0.693196000000171,0.694934999999987,3.19070899999997,3.19228300000032,4.72332300000016,4.72574600000007,8.72442700000011,8.72588700000006,9.20119000000022,9.20339700000022,14.5158710000001,-1596.9873427,-1586.9857991
2,0,3,0,39,0.3,0.7,1,left,right,2,1,adversarial,39,0,0,2076.163204,14.5711590000001,14.967294,14.9686380000003,16.466195,16.4674060000002,17.9992460000003,18.000673,20.0006590000003,20.001863,20.2924620000003,20.2941850000002,27.0745150000002,-1596.9873427,-1586.9857991
3,1,3,0,39,0.3,0.7,2,left,right,2,2,adversarial,39,0,1,2088.797441,27.1293820000001,27.6012479999999,27.602605,29.1000819999999,29.1012390000001,30.6330750000002,30.634881,33.6335400000003,33.6346870000002,33.9765080000002,33.9782570000002,40.6336860000001,-1596.9873427,-1586.9857991
4,1,3,0,39,0.3,0.7,1,right,left,2,1,adversarial,39,0,1,2102.90848,40.6893490000002,41.7096790000001,41.7110460000004,43.7088440000002,43.7099900000003,45.2418030000003,45.2432650000001,48.2419770000001,48.2431270000002,48.9436180000002,48.945369,54.692039,-1596.9873427,-1586.9857991
5,1,3,0,39,0.3,0.7,2,left,right,2,2,adversarial,39,0,1,2116.526246,54.7487810000002,55.328454,55.3297689999999,57.326094,57.327221,58.8587300000004,58.8601160000003,62.8596080000002,62.860737,63.2527500000001,63.25452,69.7514570000003,-1596.9873427,-1586.9857991
6,0,3,0,39,0.3,0.7,2,left,right,1,2,adversarial,39,1,0,2131.4183,69.8085460000002,70.2197880000003,70.221145,72.218304,72.2194800000002,73.7512100000004,73.7526470000003,76.751765,76.752868,76.97831,76.9801190000003,83.8098920000002,-1596.9873427,-1586.9857991
7,1,3,0,39,0.3,0.7,1,right,left,2,1,adversarial,39,0,1,2145.572399,83.8693470000003,84.3697340000003,84.3711240000002,86.3688200000001,86.3699470000001,87.9017400000002,87.9031730000002,89.9023460000003,89.9035060000001,90.5710120000003,90.5728600000002,95.877301,-1596.9873427,-1586.9857991
8,0,3,1,39,0.3,0.7,2,left,right,1,2,adversarial,39,1,0,2157.53168,95.9355430000001,96.328501,96.329843,98.3277000000003,98.328802,99.8611740000001,99.862619,101.860785,101.861937,102.153878,102.155549,107.936018,-1596.9873427,-1586.9857991
9,1,3,0,39,0.3,0.7,1,right,left,2,1,adversarial,39,0,1,2169.588604,107.995354,108.387716,108.389037,110.387176,110.388325,111.918965,111.920548,114.920046,114.921142,115.26283,115.26459,123.00292,-1596.9873427,-1586.9857991
10,1,3,0,39,0.3,0.7,1,right,left,1,1,adversarial,39,1,1,2184.776778,123.061997,123.580031,123.58138,125.078655,125.0798,126.611731,126.613129,129.612163,129.613252,130.063334,130.065065,136.570478,-1596.9873427,-1586.9857991
11,0,3,0,39,0.3,0.7,2,left,right,1,2,adversarial,39,1,0,2198.371067,136.633297,137.172175,137.173527,139.170405,139.171536,140.703662,140.705067,142.704289,142.70543,143.080492,143.082245,148.637649,-1596.9873427,-1586.9857991
12,1,3,0,39,0.3,0.7,2,left,right,2,2,adversarial,39,0,1,2210.390716,148.698698,149.18863,149.18998,151.687863,151.689059,153.220651,153.222086,157.2215,157.222641,157.722821,157.724546,165.204962,-1596.9873427,-1586.9857991
13,0,3,1,39,0.3,0.7,1,right,left,1,1,adversarial,39,1,0,2227.277586,165.266887,166.081303,166.082675,167.580036,167.58122,169.113421,169.114869,172.113122,172.114247,172.99005,172.99168,177.771939,-1596.9873427,-1586.9857991
14,1,3,0,39,0.3,0.7,1,right,left,2,1,adversarial,39,0,1,2239.561226,177.835627,178.364953,178.366344,180.863927,180.865042,182.396703,182.398106,186.397933,186.399065,186.957191,186.958972,192.339128,-1596.9873427,-1586.9857991
15,0,3,1,39,0.3,0.7,2,left,right,1,2,adversarial,39,1,0,2254.659098,192.401654,193.457247,193.458556,194.956254,194.957468,196.489386,196.490787,199.490284,199.491443,199.841182,199.84285,206.906423,-1596.9873427,-1586.9857991
16,1,3,0,39,0.3,0.7,1,right,left,2,1,adversarial,39,0,1,2268.995817,206.970052,207.79995,207.801302,209.801431,209.802271,211.323145,211.324318,215.323492,215.324424,216.1191,216.120295,220.973743,-1596.9873427,-1586.9857991
17,0,3,1,39,0.3,0.7,1,left,right,2,1,adversarial,39,0,0,2282.570672,221.037664,221.375323,221.376587,223.873468,223.874408,225.400966,225.401983,228.39911,228.400272,228.883741,228.885489,236.540917,-1596.9873427,-1586.9857991
18,1,3,0,39,0.3,0.7,1,right,left,2,1,adversarial,39,0,1,2298.159851,236.605707,236.958952,236.960309,238.458175,238.459359,239.990467,239.991912,243.991558,243.992751,244.451052,244.452773,251.108044,-1596.9873427,-1586.9857991
19,0,3,0,39,0.3,0.7,2,left,right,1,2,adversarial,39,1,0,2312.764892,251.17304,251.567812,251.569175,254.066843,254.068038,255.599731,255.601274,258.599776,258.601015,259.001739,259.003312,266.675364,-1596.9873427,-1586.9857991
20,0,3,1,39,0.3,0.7,2,left,right,2,2,adversarial,39,0,0,2328.430304,266.742067,267.227202,267.228605,269.226143,269.22734,270.758659,270.760093,273.759251,273.760448,274.160327,274.161732,281.742641,-1596.9873427,-1586.9857991
21,0,3,1,39,0.3,0.7,1,right,left,2,1,adversarial,39,0,0,2343.662683,281.809388,282.460606,282.462023,284.959838,284.961057,286.493393,286.494793,290.493386,290.494552,290.869973,290.871699,297.31002,-1596.9873427,-1586.9857991
22,1,3,0,39,0.3,0.7,2,left,right,2,2,adversarial,39,0,1,2359.294443,297.377225,298.094523,298.095916,300.593794,300.594919,302.126913,302.128313,304.127198,304.12836,304.687068,304.688841,311.885516,-1596.9873427,-1586.9857991
23,0,3,0,39,0.3,0.7,1,right,left,1,1,adversarial,39,1,0,2373.476261,311.953816,312.278994,312.280383,313.77759,313.778734,315.31094,315.31236,317.311006,317.312161,317.562657,317.564418,323.460983,-1596.9873427,-1586.9857991
24,0,3,1,39,0.3,0.7,2,left,right,1,2,adversarial,39,1,0,2385.742485,323.529434,324.546445,324.547816,326.044796,326.045928,327.578335,327.579783,329.578834,329.57999,330.621632,330.623305,336.037193,-1596.9873427,-1586.9857991
25,0,3,1,39,0.3,0.7,1,right,left,2,1,adversarial,39,0,0,2397.839264,336.108018,336.638901,336.640274,339.136976,339.138074,340.67044,340.671865,342.670353,342.671486,343.071758,343.073278,348.611935,-1596.9873427,-1586.9857991
26,1,3,0,39,0.3,0.7,2,left,right,1,2,adversarial,39,1,1,2410.365634,348.689036,349.164068,349.165445,351.166739,351.167559,352.686128,352.687128,354.683368,354.684277,356.534398,356.535607,361.69575,-1596.9873427,-1586.9857991
27,1,3,0,39,0.3,0.7,1,right,left,2,1,adversarial,39,0,1,2423.356566,361.769165,362.155681,362.157001,364.654639,364.655563,366.187201,366.188442,370.188242,370.189427,370.514569,370.516343,378.271407,-1596.9873427,-1586.9857991
28,0,3,0,39,0.3,0.7,1,right,left,1,1,adversarial,39,1,0,2439.916153,378.348487,378.714922,378.716294,380.214119,380.215321,381.747021,381.748478,383.746928,383.748091,384.056078,384.057975,391.855243,-1596.9873427,-1586.9857991
29,0,3,1,39,0.3,0.7,2,left,right,2,2,adversarial,39,0,0,2454.50205,391.927271,393.298849,393.300236,394.797273,394.798411,396.331018,396.332446,400.330833,400.331995,400.715166,400.716795,407.430883,-1596.9873427,-1586.9857991
1,0,4,0,39,0.7,0.3,2,right,left,2,2,benevolent,39,0,0,44.0882789999996,0.00834357999999469,0.774895690000001,0.776749150000001,2.27290081,2.27450744999999,3.80653138,3.80856582,5.80670455,5.80817139,6.19184187,6.19402645,11.51508909,420.89621255,430.89775615
2,1,4,1,39,0.7,0.3,2,left,right,2,2,benevolent,39,0,1,55.2293829999999,11.52148102,11.9165012,11.91785546,13.41530477,13.41647738,14.94809481,14.9495153,16.94887773,16.95002139,17.47576101,17.47778817,25.02388405,420.89621255,430.89775615
3,0,4,0,39,0.7,0.3,2,left,right,2,2,benevolent,39,0,0,68.9210249999996,25.03839204,25.60901341,25.61037937,27.60764578,27.60875209,29.14132945,29.14271949,31.14132697,31.14230841,31.48410184,31.48552758,38.04057189,420.89621255,430.89775615
4,0,4,0,39,0.7,0.3,1,right,left,1,1,benevolent,39,1,0,81.8256529999999,38.05541932,38.50939374,38.51066415,40.00814871,40.00930692,41.54071345,41.54209539,45.5409546,45.54210441,45.85145538,45.85319927,53.55826425,420.89621255,430.89775615
5,1,4,0,39,0.7,0.3,2,right,left,2,2,benevolent,39,0,1,97.2408939999996,53.57402279,53.92675419,53.92807605,56.42522759,56.426393,57.95807855,57.95948015,60.95876935,60.95994475,61.51011615,61.51176325,67.07561255,420.89621255,430.89775615
6,1,4,0,39,0.7,0.3,2,right,left,2,2,benevolent,39,0,1,110.792281,67.09190255,67.47729315,67.47864405,68.97587035,68.97696635,70.50941595,70.51087655,72.50940845,72.51055695,72.84396915,72.84573075,80.59265285,420.89621255,430.89775615
7,0,4,0,39,0.7,0.3,2,right,left,1,2,benevolent,39,1,0,124.330591,80.60971405,81.01956525,81.02091755,83.01809875,83.01923465,84.55102015,84.55241685,86.55149685,86.55268535,86.83566735,86.83741855,93.61789025,420.89621255,430.89775615
8,1,4,0,39,0.7,0.3,1,right,left,2,1,benevolent,39,0,1,137.596525999999,93.63672815,94.27793945,94.27906015,95.77653255,95.77761415,97.30991535,97.31130295,99.30963625,99.31070735,99.63607165,99.63732595,107.14303115,420.89621255,430.89775615
9,1,4,0,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,1,150.869089,107.16190875,107.55370325,107.55507115,109.55232215,109.55348765,111.08530975,111.08668855,114.08553865,114.08662525,114.48677555,114.48844245,120.16911385,420.89621255,430.89775615
10,1,4,1,39,0.7,0.3,2,left,right,2,2,benevolent,39,0,1,163.985981999999,120.18819985,120.67100575,120.67234975,122.66946395,122.67062295,124.20284375,124.20425055,128.20292485,128.20407175,128.73780405,128.73972085,135.20098565,420.89621255,430.89775615
11,1,4,1,39,0.7,0.3,2,left,right,2,2,benevolent,39,0,1,179.118156,135.21995565,135.80356005,135.80464025,137.30116485,137.30191085,138.82824605,138.82968955,140.83451605,140.83532995,141.58536685,141.58646995,148.72903515,420.89621255,430.89775615
12,1,4,0,39,0.7,0.3,1,right,left,1,1,benevolent,39,1,1,192.480337999999,148.74898545,149.16882145,149.16979175,151.17061155,151.17178895,152.70380765,152.70524615,156.70426645,156.70547275,157.04710075,157.04869095,164.75426085,420.89621255,430.89775615
13,0,4,0,39,0.7,0.3,2,right,left,2,2,benevolent,39,0,0,208.729686,164.77865755,165.41438495,165.41572305,167.91315135,167.91426785,169.43698505,169.43798895,172.43413325,172.43496715,172.85202585,172.85320305,179.27955915,420.89621255,430.89775615
14,0,4,0,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,0,223.046281999999,179.30214305,179.73159265,179.73294155,181.73009565,181.73124535,183.26398895,183.26544445,187.26361145,187.26473695,187.56499255,187.56674165,193.30558725,420.89621255,430.89775615
15,1,4,0,39,0.7,0.3,1,right,left,1,1,benevolent,39,1,1,236.942233,193.33168485,193.62326545,193.62436085,195.62200955,195.62314385,197.15507085,197.15650055,199.15610235,199.15723075,199.71527115,199.71698215,207.33917275,420.89621255,430.89775615
16,0,4,0,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,0,251.079256999999,207.36180015,207.76546565,207.76682055,210.26449275,210.26564845,211.79726325,211.79869645,214.79798895,214.79918385,215.42468585,215.42642275,221.86451315,420.89621255,430.89775615
17,0,4,0,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,0,266.046741,221.89192075,222.73454885,222.73592175,224.23209565,224.23321495,225.76482055,225.76622445,228.76533325,228.76651385,229.44145785,229.44305385,235.39817035,420.89621255,430.89775615
18,1,4,1,39,0.7,0.3,2,left,right,2,2,benevolent,39,0,1,279.189617999999,235.42412025,235.87494725,235.87627445,237.87412325,237.87522035,239.40797175,239.40940955,242.40748095,242.40862525,242.70929005,242.71094805,248.43229145,420.89621255,430.89775615
19,1,4,0,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,1,292.258683999999,248.46169445,248.94276455,248.94410715,251.44120145,251.44230235,252.97490305,252.97627945,254.97454175,254.97572165,255.44249935,255.44424745,260.96615625,420.89621255,430.89775615
20,1,4,1,39,0.7,0.3,1,right,left,1,1,benevolent,39,1,1,304.705755999999,260.99183705,261.39293075,261.39427335,262.89128785,262.89239805,264.42544215,264.42686725,267.42584005,267.42692995,267.83483885,267.83651475,274.50107735,420.89621255,430.89775615
21,1,4,0,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,1,318.308786,274.52793865,274.99387635,274.99529135,276.49183285,276.49281495,278.01702245,278.01846985,282.01748695,282.01861655,282.88496255,282.88640655,288.03477405,420.89621255,430.89775615
22,1,4,1,39,0.7,0.3,2,left,right,2,2,benevolent,39,0,1,331.777760999999,288.06147215,288.46082375,288.46217835,290.45951555,290.46071435,291.99298745,291.99439765,294.99295265,294.99409275,295.60271825,295.60449255,301.06778495,420.89621255,430.89775615
23,0,4,0,39,0.7,0.3,1,right,left,1,1,benevolent,39,1,0,344.813569999999,301.09505825,301.49467965,301.49606105,302.99331075,302.99446315,304.52715735,304.52857355,307.52665955,307.52781445,308.12759355,308.12949475,314.60253995,420.89621255,430.89775615
24,1,4,1,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,1,358.381724,314.63762455,315.06958335,315.07095195,317.56874495,317.56995695,319.10195315,319.10337615,323.10252645,323.10366625,323.57072755,323.57252995,331.14399955,420.89621255,430.89775615
25,1,4,0,39,0.7,0.3,1,right,left,2,1,benevolent,39,0,1,374.93463,331.17257875,331.62085405,331.62218915,334.11935595,334.12049695,335.65251245,335.65394325,339.65340555,339.65453315,339.98754875,339.98928595,345.67830475,420.89621255,430.89775615
26,0,4,0,39,0.7,0.3,1,right,left,2,1,benevolent,39,0,0,389.524422,345.71089205,346.20534395,346.20672485,348.70344665,348.70463375,350.23674335,350.23813605,354.23756035,354.23874785,354.67201255,354.67371425,360.21167715,420.89621255,430.89775615
27,1,4,0,39,0.7,0.3,1,right,left,1,1,benevolent,39,1,1,404.067999,360.24240115,360.75509005,360.75644695,362.75376665,362.75497995,364.28696965,364.28845075,366.28723165,366.28840995,366.85520815,366.85684235,373.24547055,420.89621255,430.89775615
28,1,4,1,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,1,417.215679,373.28286095,373.89667345,373.89798215,376.39602095,376.39715785,377.92956285,377.93101355,380.92946305,380.93056305,381.67242325,381.67410325,387.78846735,420.89621255,430.89775615
29,1,4,0,39,0.7,0.3,1,right,left,1,1,benevolent,39,1,1,431.785304999999,387.81953265,388.47286185,388.47418305,390.97154525,390.97267625,392.50496365,392.50638945,396.50486025,396.50601955,397.28170215,397.28340615,404.32264915,420.89621255,430.89775615
30,1,4,1,39,0.7,0.3,2,left,right,1,2,benevolent,39,1,1,448.153472999999,404.35633025,404.83973395,404.84108745,407.33886335,407.33999445,408.87234585,408.87374015,412.87303175,412.87415355,413.48247045,413.48410625,420.86411575,420.89621255,430.89775615
1,0,1,1,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,0,406.08455,0.0107302999999774,0.930303899999956,0.932048399999985,2.92881729999999,2.93029479999996,4.46297949999996,4.4649824,7.46249660000001,7.46394319999996,8.5236744,8.52598949999998,13.0124235,420.9351358,430.9367062
2,0,1,0,40,0.3,0.7,2,right,left,2,2,adversarial,40,0,0,418.8517163,13.0188392,13.6978018,13.6992222,15.1961154,15.1973205,16.7292881,16.7307097,20.7296907,20.7308672,21.2725004,21.2742572,28.5215014,420.9351358,430.9367062
3,1,1,0,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,1,434.8572502,28.6177254,29.7063545,29.7077249,31.2045964,31.2055423,32.7297788,32.7312168,34.7302371,34.7315111,35.6564857,35.6582385,42.121844,420.9351358,430.9367062
4,1,1,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,1,449.025596,42.1375263,43.8737917,43.8751605,46.3722884,46.3735007,47.9053707,47.9068079,50.9057601,50.9069072,52.0734047,52.0750338,56.6390175,420.9351358,430.9367062
5,0,1,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,0,462.85563,56.6548774,57.7074664,57.7088362,60.2061568,60.2073558,61.7392314,61.74056,63.7396324,63.7407763,64.5490779,64.550834,70.1562137,420.9351358,430.9367062
6,1,1,0,40,0.3,0.7,2,left,right,2,2,adversarial,40,0,1,476.297716,70.1731765,71.1497514,71.1511088,72.6480594,72.6491968,74.1821859,74.1836193,76.1817353,76.1828519,77.0497471,77.0516484,82.6817713,420.9351358,430.9367062
7,0,1,1,40,0.3,0.7,1,right,left,2,1,adversarial,40,0,0,489.5389569,82.6990027,84.3914933,84.3928576,86.3900979,86.3912124,87.9231634,87.924622,89.923974,89.9251161,90.6835616,90.6853375,95.7071378,420.9351358,430.9367062
